body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
-0.010350,-0.000500,0.002625,-0.013158,-0.000540,0.002517,-0.012342,0.000304,0.002538,-0.003757,0.003246,0.001008,-0.013953,-0.000542,0.002600,-0.010440,0.000362,0.002483,-0.001022,0.000524,0.000812,-0.008882,-0.000448,0.002783,0.009111,0.001257,-0.000156,0.005933,0.004305,0.001044,0.000117,0.006537,-0.000065,0.005949,0.001408,0.002975,-0.004866,0.005523,0.000589,-0.020878,0.005212,-0.003880
-0.009650,-0.003600,0.003150,-0.013092,-0.003520,0.003132,-0.011370,-0.002930,0.003097,-0.004103,-0.000756,0.001757,-0.013711,-0.003521,0.003013,-0.009079,-0.002753,0.002881,0.000979,-0.002619,0.001103,-0.007906,-0.003608,0.003337,0.011949,-0.001892,0.000158,0.007037,0.000675,0.001168,-0.000722,0.002781,-0.000480,0.010264,-0.001801,0.003286,-0.001015,0.002625,0.000764,-0.016913,0.003979,-0.003964
-0.009825,-0.000400,0.003700,-0.014114,-0.000157,0.003808,-0.010478,0.000091,0.003662,-0.003209,0.001260,0.002263,-0.013870,-0.000155,0.003418,-0.008839,-0.000049,0.003318,0.000657,-0.000695,0.001666,-0.007855,-0.000487,0.003909,0.014194,0.000726,0.000742,0.007356,0.003926,0.002003,-0.001264,0.006303,0.000190,0.014253,0.000743,0.003271,0.004110,0.004510,0.001103,-0.012291,0.004465,-0.003471
-0.009775,0.002125,0.003625,-0.014816,0.002552,0.003881,-0.009518,0.002406,0.003632,-0.001393,0.002839,0.002038,-0.014054,0.002557,0.003179,-0.008287,0.002083,0.003099,0.002599,0.000628,0.001240,-0.007543,0.001969,0.003860,0.017650,0.002559,0.000653,0.008671,0.005482,0.001810,-0.001147,0.007189,-0.000444,0.018382,0.002548,0.002584,0.009055,0.004915,0.001038,-0.007369,0.003253,-0.003201
-0.009525,0.002675,0.003000,-0.014853,0.003222,0.003359,-0.008964,0.002832,0.003068,0.000468,0.003173,0.001240,-0.014173,0.003228,0.002449,-0.007719,0.002576,0.002368,0.005813,0.000713,0.000079,-0.007126,0.002492,0.003250,0.020592,0.002617,-0.000034,0.010307,0.004313,0.000647,-0.000474,0.004571,-0.002137,0.020593,0.002638,0.001564,0.011350,0.003695,0.000554,-0.004610,0.001141,-0.003349
-0.010575,0.003550,0.004500,-0.016423,0.004156,0.004902,-0.009018,0.002879,0.004493,0.001427,0.002201,0.002442,-0.015643,0.004163,0.003895,-0.007992,0.003027,0.003822,0.004498,0.001009,0.001722,-0.007916,0.003340,0.004773,0.023044,0.003670,0.000918,0.010122,0.005093,0.001508,-0.002992,0.005463,-0.001869,0.023711,0.003669,0.002871,0.014824,0.003555,0.002351,0.000259,0.000302,-0.000994
-0.013450,0.003325,0.006225,-0.020176,0.003989,0.006670,-0.011514,0.001636,0.006145,0.000382,-0.000137,0.003793,-0.018907,0.003998,0.005569,-0.010184,0.002417,0.005504,0.001393,0.000163,0.003570,-0.010470,0.003083,0.006527,0.024066,0.003618,0.002039,0.008205,0.004933,0.002614,-0.007130,0.005317,-0.001341,0.025692,0.003581,0.004326,0.016234,0.002720,0.004069,0.002699,-0.000447,0.001026
-0.018700,0.000575,0.006325,-0.026777,0.001343,0.006864,-0.018286,-0.001830,0.006304,-0.003733,-0.003930,0.003472,-0.024454,0.001353,0.005581,-0.015480,-0.000297,0.005521,-0.000957,-0.003197,0.003108,-0.015365,0.000295,0.006659,0.022754,0.000388,0.001876,0.004663,0.000949,0.002196,-0.011335,-0.000433,-0.002256,0.024482,0.000346,0.003813,0.012311,-0.000577,0.003425,-0.001863,-0.002312,-0.000051
-0.020800,0.001775,0.006150,-0.029874,0.002575,0.006718,-0.020539,-0.001679,0.006057,-0.002961,-0.004482,0.002675,-0.027483,0.002587,0.005382,-0.018089,0.000807,0.005327,-0.001985,-0.002371,0.002664,-0.017027,0.001486,0.006521,0.026159,0.001226,0.001168,0.006515,0.001421,0.001399,-0.009910,-0.002007,-0.003513,0.027725,0.001193,0.002970,0.013668,0.000217,0.002508,-0.000815,-0.000116,-0.001301
-0.018700,0.006300,0.005800,-0.027930,0.007056,0.006335,-0.017169,0.002023,0.005563,0.002278,-0.001479,0.001849,-0.026488,0.007067,0.005081,-0.016727,0.005190,0.005030,-0.001213,0.002267,0.002478,-0.014621,0.006033,0.006194,0.032586,0.005662,0.000217,0.012822,0.005948,0.000539,-0.003598,0.001091,-0.004579,0.033804,0.005649,0.002141,0.019617,0.004846,0.001629,0.005291,0.005377,-0.002282
-0.019750,0.008025,0.006875,-0.030259,0.008914,0.007535,-0.018089,0.003627,0.006698,0.002911,-0.000110,0.002721,-0.028753,0.008927,0.006052,-0.017499,0.006465,0.006019,-0.000801,0.003038,0.003317,-0.015075,0.007701,0.007317,0.037798,0.007327,0.000372,0.016657,0.008554,0.001137,-0.000290,0.003284,-0.004164,0.039891,0.007284,0.002487,0.024002,0.005911,0.002141,0.009466,0.008640,-0.002248
-0.024125,0.008300,0.008150,-0.036311,0.009392,0.009006,-0.022883,0.004123,0.008133,-0.000609,0.000372,0.003953,-0.034319,0.009408,0.007168,-0.021581,0.006442,0.007150,-0.003503,0.002472,0.004264,-0.018776,0.007891,0.008643,0.040435,0.007458,0.000603,0.017987,0.009627,0.001818,0.000647,0.003994,-0.003627,0.043710,0.007374,0.002838,0.026118,0.005713,0.002551,0.010796,0.010534,-0.002438
